session_id,image1,image2
29,2362334,285961
29,2396077,2384490
29,1592762,2343930
29,2370845,2371993
29,1159376,2315718
29,2417502,2384598
29,2384598,1592751
29,1160066,498006
29,395,2453
29,2364477,1592401
29,2336116,150515
29,286058,2344410
29,2400441,2417466
29,2318672,2316138
29,2408968,2366550
29,2349737,2364340
29,2349737,2347458
29,2349335,2366993
29,2367507,2325612
29,1051,2381846
29,2341705,2332851
29,2367507,713059
29,2409779,498002
29,2787,285770
29,2407406,2360803
29,2349948,2319899
29,2349737,2366605
29,2317249,2315718
29,2315718,2338995
29,1159650,2353541
29,2356281,2360803
29,2371682,2397064
29,2333800,2346742
29,713533,1592762
29,2332851,498233
29,2357275,2411806
29,4333,2417466
29,2412795,2336116
29,2369959,1159811
29,2369171,1379
29,2412795,2354333
29,2409225,2332851
29,2367851,2349335
29,2409423,1379
29,285770,2400837
29,2341705,2317249
29,2364340,2364477
29,0,-1
29,2362134,2374842
29,2396524,285680
29,2343930,2392833
29,2381846,2409779
30,2319115,2319899
30,2348432,2349335
30,0,-1
30,2366550,2366605
30,2377656,2378397
30,2405274,2405867
30,285961,286058
30,2349737,2318672
30,1160066,2367507
30,2412795,2364729
30,1159650,1592751
30,2371682,2366640
30,2326199,2330120
30,2368102,2333648
30,2325612,2377656
30,2343930,2348432
30,2407103,2370835
30,2405867,1386
30,2376005,2364076
30,2325092,2410580
30,2832,2409779
30,2330120,2339760
30,2407142,2405867
30,2363398,2374047
30,2332851,2370845
30,2341268,160
30,2415709,498006
30,2378397,2375204
30,2361407,2349948
30,2349335,713371
30,2362334,2350120
30,713059,1592401
30,2407142,2384507
30,2390165,1160208
30,2409055,2366993
30,1159650,2417502
30,2400837,2374047
30,1379,2355303
30,4333,2407103
30,713650,2371682
30,2352250,2369959
30,2417466,2349737
30,2411785,2368102
30,2326199,1051
30,2409779,2341434
30,2318042,2366605
30,2341434,1592433
30,2362334,498391
30,4333,2340751
30,2392171,2336116
30,1379,713371
30,2325612,2408547
30,2453,2369171
30,1159650,2352250
30,2335471,2363587
30,2315718,2358947
30,286078,498002
30,2320658,1592433
30,2376005,2338995
30,713059,2321657
30,2343930,2412795
30,2385675,2384504
30,2409055,2366125
30,2373922,2375820
30,4333,2400441
30,2409225,2326199
30,2340390,2375043
30,2334681,2349737
30,2369907,2373922
30,2385092,2357275
30,2404652,1160208
30,2334681,2339760
30,286078,1592751
30,2360803,2368102
30,897,2366550
30,2375043,2407142
30,2371230,2400837
30,498069,2318672
30,2338995,350
30,2371993,2356281
30,2343930,2364076
30,2400837,2371230
30,2367507,1160066
30,2371993,2390165
30,2338995,285961
30,2318042,2412150
30,2374842,2325092
30,2392171,2390165
30,2360892,2364340
30,2363398,2413085
30,2384490,2366993
30,2358947,2360803
30,2321657,2326310
30,2402616,2318672
30,107962,2346577
30,2787,160
30,2376065,2376005
30,2346742,2353541
30,2352250,2320658
30,1159959,2341268
30,2326199,2387855
30,2408547,285680
30,2349335,2341259
30,2316138,2369959
30,4333,2417465
30,2415709,2376668
30,2390516,2417502
30,2384507,2333648
30,150493,2410580
30,4445,2318672
30,2364477,2385675
30,2362134,2385675
30,2320658,2377058
30,2396961,2384598
30,2408800,2407103
30,150515,2404542
30,395,1711
30,2366508,1159650
30,2404542,1159524
30,2407142,2384495
30,2411602,150515
30,713694,2371230
30,2375043,2392171
30,2397064,2357275
30,2350120,2371682
30,2318308,2341434
30,897,2385675
30,1159735,2364477
30,2376668,2373390
30,2369013,2338995
30,2412039,1159735
30,2341705,2417502
30,2389473,1160066
30,2349737,2373390
30,2326199,2319115
30,2352250,2366993
30,2371230,713650
30,2341705,2369171
30,2408968,2364340
30,4445,1592401
30,2409225,2407103
30,2405274,2350120
30,2366640,498006
30,2349335,2370845
30,2367851,150515
30,2412039,498391
30,0,-1
30,2371230,1159524
30,2384598,2366605
30,2408547,2367851
30,150515,2355303
30,2316138,2408968
30,2366605,2336116
30,2396961,2832
30,2339760,2369013
30,2336116,4333
30,2366993,2364076
30,2318042,498069
30,2319115,1160066
30,2411602,2349948
30,2396961,2407406
30,2366993,2339760
30,2411785,2330120
30,2340751,2417502
30,1159650,2319115
30,2408547,2368102
30,2387855,4333
30,498069,2390627
30,285770,285961
30,2333648,713427
30,2355303,2404542
30,2346742,2349335
30,286078,2343930
30,1160208,2320658
30,498069,2318672
30,2320658,2326199
30,2832,2318061
30,2352159,286058
30,2364729,2317249
30,2408800,2335471
30,2332851,2334681
30,2374047,2453
30,2352250,2366993
30,2375204,2367851
30,2346577,713533
30,2387855,498002
30,498002,2316138
30,2407103,2400837
30,2332851,713427
30,2376065,150493
30,2354333,2411602
30,2390165,2404652
30,2317249,2412150
30,2350120,2366605
30,2375043,2326294
30,2375820,2325092
30,2375820,2315718
30,2333800,2390627
30,713059,2366125
30,2402616,2375204
30,2366640,498006
30,4445,2377058
30,2366993,2381846
